genres,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity
musique pour enfants,1622000,0.913,0.473,0.0492,0.000276,0.322,-21.929,0.0725,120.51,0.122,1,0,25
musique touareg,452507,0.561,0.535,0.364,0.0284,0.122,-14.112,0.0352,93.217,0.47,1,7,44
muzica populara,165905.2955,0.936697727,0.477451515,0.309743939,0.022144323,0.208409167,-13.18912652,0.050162197,102.3646818,0.557944697,1,7,0.253409091
muziek voor kinderen,77700,0.721,0.753,0.2255,0,0.18945,-13.902,0.0911,98.872,0.7665,1,9,40
muzika l'yeladim,41000,0.802,0.684,0.19,0.000327,0.123,-9.642,0.0508,114.31,0.541,1,4,34
naija worship,428948.8333,0.2445,0.378333333,0.628333333,2.67E-07,0.479333333,-7.113833333,0.063966667,106.7338333,0.272166667,1,7,49.83333333
narodna muzika,200846.2333,0.324953333,0.569566667,0.603433333,0.000523317,0.239853333,-8.3476,0.041646667,111.7669667,0.6619,0,7,39.83333333
nashville americana,223876.8889,0.513538889,0.557111111,0.430888889,8.38E-05,0.189544444,-9.792166667,0.100022222,116.6348333,0.521222222,1,7,51.83333333
nashville indie,225602.04,0.459786,0.54496,0.65868,1.99E-05,0.195168,-6.1588,0.041864,129.44136,0.3586,1,4,60.12
nashville singer-songwriter,241021.0333,0.526478896,0.515314187,0.434280193,0.009753325,0.170368707,-10.08682533,0.055229275,110.2513085,0.307011051,1,9,55.3618447
nashville sound,168244.088,0.627932392,0.547043684,0.401422344,0.070050985,0.169964668,-11.94790712,0.045949649,115.4364199,0.595227144,1,7,31.29051569
native american,266223.1856,0.701394571,0.412425105,0.27538517,0.432411943,0.142094819,-19.88295764,0.065919927,100.770255,0.453650321,1,11,39.19185795
native american flute,331480.1825,0.967785813,0.296108127,0.127369828,0.610944408,0.146377893,-24.00994904,0.076111226,94.01148554,0.379360744,0,2,40.59710744
native american hip hop,204692,0.079,0.6545,0.7245,0.03065,0.16105,-6.2205,0.232,104.804,0.6595,1,3,49.5
navajo,132542.7955,0.864613636,0.457136364,0.242892386,0.193440909,0.197203409,-16.32301136,0.066078409,125.5649205,0.520859091,1,11,10.78409091
nc hip hop,244240.8898,0.260397469,0.682578082,0.61888246,0.0007212,0.228546748,-6.876241038,0.287740743,108.6689584,0.528470453,1,7,58.01018012
nederpop,212577.6278,0.293817745,0.512399074,0.594456944,0.106982316,0.158438889,-9.356947222,0.042633426,125.2695509,0.557916667,1,7,40.84351852
neo classical metal,299635.0495,0.059484342,0.419453653,0.82812122,0.242038939,0.248657003,-7.545227547,0.071602408,133.796317,0.410069482,1,11,43.0771377
neo kyma,179840,0.75,0.437,0.371,0.121,0.0964,-10.648,0.0291,136.411,0.507,0,2,27
neo mellow,232851.6361,0.38498888,0.535748791,0.556677285,0.023817719,0.160618803,-8.193078623,0.049504857,120.946221,0.43875299,1,0,52.88924313
neo r&b,278661.3046,0.403917644,0.64704023,0.504591954,0.011202151,0.173188506,-9.638057471,0.155637356,102.6125402,0.475218391,0,7,53.3908046
neo soul,264536.4252,0.27262276,0.651103592,0.5516418,0.014847323,0.164171069,-8.161177123,0.096993816,114.8024141,0.516221883,1,11,47.56975664
neo-classical,219641.5656,0.854230447,0.375884851,0.187983105,0.799115258,0.123738212,-21.27170631,0.044248357,104.7855426,0.232984676,1,1,51.56828885
neo-pagan,235328,0.557836,0.4628,0.342,0.115238004,0.09846,-15.5054,0.03998,93.8506,0.29924,1,6,35.2
neo-progressive,382524.8,0.2820003,0.29526,0.453226667,0.13220218,0.120218667,-12.27132,0.038541333,117.5626333,0.268249333,1,2,36.09333333
neo-psychedelic,255763.6003,0.223772541,0.492182686,0.651583502,0.304816925,0.179400254,-7.752620644,0.050854485,120.2578253,0.50181697,1,7,51.93280595
neo-rockabilly,133719.6667,0.642,0.599333333,0.85,1.19E-06,0.319666667,-5.970666667,0.101533333,125.7133333,0.852666667,1,4,14
neo-singer-songwriter,208280.3524,0.594795833,0.639317857,0.418330952,0.000235655,0.100742857,-8.406683333,0.044769405,116.4080476,0.374825,1,11,58.67261905
neo-synthpop,255762.1215,0.12569281,0.587304781,0.737602594,0.095442954,0.166406078,-6.315319706,0.049613361,127.6733227,0.495377878,1,6,51.75241327
neo-trad metal,263846.8333,0.006296152,0.316722222,0.882944444,0.046003633,0.243166667,-6.987333333,0.092433333,147.2837778,0.380988889,1,0,37.11111111
neo-traditional bluegrass,219723.9167,0.666270833,0.5688875,0.475891667,0.007302495,0.220879583,-9.7192875,0.033574583,141.9294,0.573875,1,7,41.7375
neo-traditional country,268474.5714,0.60617619,0.527238095,0.57947619,0.013336591,0.463047619,-8.895285714,0.056647619,122.7615238,0.721666667,1,5,20.47619048
neoclassical darkwave,247234.8886,0.48994207,0.413378668,0.392570538,0.444420049,0.128834127,-13.82949056,0.044590265,101.5855357,0.272742637,1,6,41.69166667
neoclassicism,285652.3474,0.931850452,0.335689506,0.20155056,0.649941573,0.149944901,-20.270354,0.065650512,110.2036671,0.233607227,1,0,4.138275467
neofolk,247551.3333,0.373266667,0.379333333,0.547333333,0.343333333,0.226666667,-10.74733333,0.034633333,108.1663333,0.409,0,4,37.33333333
neon pop punk,219141.2017,0.07743595,0.538165776,0.800086815,0.013930666,0.20077495,-4.834189791,0.068029326,129.5114863,0.56466482,1,1,49.90346185
neotango,315826.5,0.0303,0.8365,0.6305,0.6925,0.0801,-7.97,0.046,107.223,0.54,1,10,46.5
nepali indie,198155,0.988,0.606,0.341,0.0161,0.19,-7.602,0.0794,82.913,0.666,0,8,0
nepali pop,198155,0.988,0.606,0.341,0.0161,0.19,-7.602,0.0794,82.913,0.666,0,8,0
nerdcore,348091.5,0.43775,0.53,0.7295,0.2585,0.1925,-6.4855,0.1335,98.351,0.387,1,2,47
neue deutsche harte,306882.3971,0.006348931,0.551073529,0.818504902,0.427440747,0.286087745,-7.783289216,0.043860784,121.8596667,0.330643627,1,2,46.43137255
neue deutsche todeskunst,363751.8889,0.012315778,0.544444444,0.685,0.13669,0.274111111,-11.85566667,0.031355556,131.3836667,0.596333333,0,11,40.55555556
neue deutsche welle,267972.2619,0.10575291,0.655166667,0.619571429,0.255296871,0.219411905,-10.23864286,0.076102381,128.9195952,0.556785714,1,0,36.02380952
neurofunk,353267,0.000708,0.478,0.987,0.11,0.0749,-2.913,0.102,140.04,0.324,1,6,45
new age,303146.3622,0.72682414,0.350272322,0.240074431,0.69213996,0.147584307,-17.87071384,0.03990868,110.7085775,0.209154804,1,7,41.22492969
new age piano,267539.3343,0.849127436,0.386028282,0.220248447,0.784983,0.154705048,-18.1488455,0.045143674,112.9096028,0.240914875,1,9,40.57432863
new americana,242936.7462,0.499681522,0.532587731,0.482056178,0.042439115,0.167924079,-9.792983556,0.047754217,117.266666,0.463424515,1,7,48.85469084
new beat,280124.1556,0.026655214,0.728411111,0.816422222,0.201250818,0.164175556,-10.00264444,0.056615556,125.2926333,0.588192222,1,10,38.87777778
new comedy,241283.3333,0.868916667,0.59625,0.603361111,0.104753208,0.666277778,-9.952694444,0.815338889,103.8963056,0.5193,1,6,32.52777778
new england americana,231833.7222,0.649333333,0.516,0.326944444,0.070833678,0.344166667,-11.14977778,0.035427778,109.6672222,0.437666667,1,0,48.05555556
new french touch,246416.8765,0.269576924,0.674596481,0.655366852,0.16758208,0.199806,-7.519772593,0.070603833,115.8743694,0.393939259,1,2,62.54925926
new isolationism,202635.5833,0.913,0.380666667,0.15905,0.003295045,0.153258333,-13.092,0.046233333,109.4223333,0.280308333,1,8,3.75
new jack swing,287312.4643,0.228758709,0.679694634,0.553072823,0.015163136,0.162879899,-9.390878171,0.072953159,115.2783722,0.558108942,1,11,41.03190145
new jersey hardcore,197442.6226,0.053193591,0.397521482,0.889120629,0.02141686,0.220030824,-5.556225773,0.103236517,142.3341988,0.397585326,1,11,43.79732068
new jersey indie,220939.5501,0.303298201,0.521089153,0.672795899,0.103832169,0.184851874,-8.042543739,0.057879118,116.667452,0.496754894,1,7,48.01856261
new jersey punk,195700.9764,0.069765691,0.408363409,0.915523642,0.029487152,0.243625297,-5.717032749,0.144012314,145.1630403,0.367316124,1,9,44.03291562
new jersey rap,274190.9866,0.147845692,0.719726969,0.666781823,0.04053912,0.167300982,-8.258083604,0.224493939,115.2587288,0.584284675,1,7,50.11922583
new mexico music,211270.3695,0.569399362,0.548253619,0.444038787,0.10166777,0.1634851,-11.3354893,0.036256726,120.5627878,0.676019249,1,7,34.33253589
new orleans blues,202157.9798,0.591812983,0.605623734,0.449211539,0.098931781,0.204373915,-13.42386156,0.05179077,113.0514293,0.647166457,1,2,30.04353673
new orleans funk,258729.2321,0.247105603,0.629049562,0.656016486,0.30080046,0.208791853,-9.103096227,0.071740307,117.3521608,0.776929259,1,9,36.49618612
new orleans indie,209919.6667,0.108966667,0.688333333,0.832666667,0.001857,0.091666667,-3.86,0.036533333,101.945,0.733,1,11,58
new orleans jazz,231209.3497,0.733388291,0.560960389,0.427634321,0.405064203,0.219278436,-12.18635478,0.074616328,127.9067674,0.649797475,1,5,20.42756367
new orleans rap,264352.9401,0.112964491,0.752109572,0.693347899,0.001529819,0.211130582,-5.968632693,0.244512825,127.0998369,0.610332194,1,6,45.43797411
new rave,263202.2604,0.14049763,0.598260471,0.738055564,0.215474299,0.1957421,-6.544165915,0.070493036,127.1439727,0.52233571,1,10,49.96513453
new romantic,257872.7376,0.151813439,0.6063958,0.68709601,0.119748022,0.18777535,-10.26250976,0.049176744,123.3113782,0.647146795,1,9,41.44352832
new tribe,312397.6667,0.882666667,0.317666667,0.12345,0.320151667,0.11185,-15.462,0.0386,133.2395,0.261166667,1,1,49.33333333
new wave,255648.0301,0.138302481,0.586892694,0.702849551,0.143099621,0.189268034,-9.935851075,0.051297904,125.1832334,0.645333908,1,9,39.74951483
new wave of thrash metal,227307,0.002713667,0.329,0.948,0.008587633,0.266966667,-8.605333333,0.116133333,99.26533333,0.264933333,1,0,35.66666667
new wave pop,251842.1112,0.222256374,0.603400144,0.644682103,0.05523637,0.183444648,-10.16192967,0.047621578,121.6155867,0.627101233,1,9,43.46039726
new weird america,214175.3941,0.537739253,0.555690028,0.427802613,0.118889625,0.199983132,-11.7743863,0.051786559,104.2438417,0.438504766,1,7,39.95333403
new york drill,169752.4464,0.307368214,0.774526786,0.584446429,8.84E-06,0.162134821,-6.995660714,0.32759375,128.7483571,0.633736607,1,6,64.74107143
newcastle indie,200347,0.000719,0.378,0.953,2.89E-05,0.0936,-3.632,0.138,167.808,0.512,1,9,57
nica,239270.2828,0.763581382,0.499107436,0.320124883,0.007562894,0.163548244,-12.62536915,0.057120375,125.545873,0.507942037,1,5,32.41920375
nigerian hip hop,222418.18,0.117497082,0.53608,0.68782,0.02254049,0.18144,-6.66018,0.234988,134.36484,0.56426,1,11,47.44
nigerian pop,219817.3593,0.138667823,0.66222963,0.711344444,0.016821716,0.162611111,-6.341461111,0.162684074,123.0887815,0.620727778,1,11,57.24444444
nightcore,174010.5,0.23005,0.6125,0.8165,0.061265,0.16695,-6.042,0.0732,170.734,0.515,1,5,58
nightrun,282976.1667,0.075043783,0.558416667,0.8025,0.022698283,0.178691667,-6.303,0.0493,112.9406667,0.367833333,0,1,52.16666667
ninja,286166.3324,0.227287165,0.627122955,0.559782621,0.563908655,0.15167219,-10.20499563,0.06973334,118.1189992,0.390830476,1,1,49.61231985
nintendocore,235826.6542,0.071876087,0.4849875,0.909479167,0.074891504,0.227045833,-4.760945833,0.125339583,133.4794458,0.371975,0,6,47.5
nisiotika,219094.2037,0.792138889,0.473851852,0.463638889,0.192612962,0.363175926,-9.684953704,0.043996296,130.5056667,0.712055556,0,7,3.166666667
nl folk,189798.8657,0.480841414,0.605470707,0.606140404,0.000224146,0.303933838,-10.55961919,0.075602828,123.6399869,0.806116162,1,9,31.80606061
no wave,260646.3522,0.231339727,0.541094678,0.628547059,0.349947452,0.120952563,-11.11417115,0.102024902,132.071272,0.537393768,1,9,31.54537815
noise pop,240916.1918,0.154014135,0.43780408,0.734945785,0.192843308,0.203595457,-7.83833043,0.060364317,130.9139019,0.443605206,1,6,43.73479627
noise punk,200218.375,0.058558495,0.3965,0.851875,0.540063917,0.2758625,-8.7095,0.07755,131.326125,0.3381,1,11,26.75
noise rock,212155.3923,0.114615505,0.443511704,0.750033148,0.421103116,0.243718648,-8.767481055,0.100689123,116.9077327,0.425168711,1,11,35.16480835
nordic contemporary classical,178651.5476,0.950214286,0.285090476,0.190491762,0.836785714,0.224278571,-24.25833333,0.049064286,101.9642857,0.127661905,0,2,2.976190476
nordic folk,369022.3333,0.329533333,0.425666667,0.461,0.378886667,0.258,-12.59266667,0.039166667,108.9943333,0.2195,0,7,52.66666667
nordic house,209574.6667,0.174355556,0.678333333,0.725555556,0.018341386,0.167222222,-6.791277778,0.078361111,115.6217222,0.503888889,0,6,63.05555556
nordic post-rock,369674.75,0.225268333,0.53675,0.653041667,0.33678,0.1726625,-6.858,0.062020833,128.0967083,0.482241667,1,3,23.54166667
nordic soundtrack,305610.25,0.8925,0.25005,0.22975,0.91825,0.18655,-17.54025,0.03965,103.507125,0.0754,1,7,51.125
norman ok indie,184790,0.981,0.506,0.12,6.73E-05,0.295,-11.685,0.0584,110.825,0.456,1,4,0
norsk lovsang,241247.5556,0.137922222,0.467666667,0.641888889,0.032414189,0.110777778,-8.370444444,0.039644444,163.2916667,0.270233333,1,2,26.22222222
norteno,198232.3198,0.348314402,0.684884812,0.62661868,0.008378045,0.158319686,-6.961022775,0.067695288,125.2992853,0.822646921,1,7,46.24399758
norteno-sax,195182.6845,0.351110183,0.703603938,0.774911172,0.042189872,0.151750595,-5.065214286,0.046786126,112.0134918,0.806474359,1,5,45.82326007
north carolina emo,228266.6333,0.011353707,0.4217,0.765166667,0.01410438,0.1549,-7.4092,0.06181,144.1263,0.352066667,1,6,53.86666667
north carolina indie,190586.7027,0.391951676,0.456594595,0.470064865,0.001037584,0.149483243,-7.969648649,0.039327027,118.3141243,0.333542703,1,9,47.56756757
north east england indie,187809,0.0219399,0.287333333,0.926666667,0.283667453,0.0676,-5.835333333,0.123,172.0016667,0.334,1,9,48
northern irish indie,209353.8,0.02028384,0.552666667,0.8,0.026803739,0.166473333,-5.1972,0.085573333,138.5288,0.576533333,1,2,53.46666667
northern soul,180847.995,0.446888773,0.595269756,0.550509233,0.013253427,0.203618876,-10.22212159,0.060417917,118.5577537,0.695702036,1,5,35.76666822
norwegian black metal,324875.9833,0.002375171,0.210541667,0.906183333,0.632159167,0.240013333,-6.939425,0.100653333,120.247475,0.150965,1,7,43.19166667
norwegian choir,95987,0.975,0.334,0.145,0.281,0.085,-14.682,0.0337,87.617,0.195,0,9,54
norwegian classical,317602.8205,0.945025641,0.300591026,0.20447141,0.563165385,0.12924359,-17.71444872,0.041974359,101.3900256,0.144554487,1,7,12.26923077
norwegian contemporary jazz,461760,0.754333333,0.332,0.1436,0.861666667,0.098133333,-21.56566667,0.032766667,82.97733333,0.162,0,9,43.33333333
norwegian death metal,395720,0.008001925,0.204,0.9995,0.22752,0.2795,-5.1275,0.1375,142.225,0.02785,1,11,41
norwegian experimental,461760,0.754333333,0.332,0.1436,0.861666667,0.098133333,-21.56566667,0.032766667,82.97733333,0.162,0,9,43.33333333
norwegian hip hop,217340,0.02815,0.7245,0.7555,0,0.06055,-6.3695,0.05975,129.0565,0.427,0,4,51.5
norwegian indie,213688.759,0.284637912,0.540406926,0.567542569,0.131575172,0.157859307,-9.389600289,0.042215584,135.4880851,0.563654113,1,6,64.12409812
norwegian jazz,357644.4514,0.777786667,0.389865714,0.267409286,0.663987048,0.11344881,-17.91784905,0.037984762,111.8396967,0.358441714,1,5,38.14666667
norwegian metal,341583.1111,0.003164362,0.220388889,0.904777778,0.550345556,0.274977778,-6.119833333,0.103711111,120.7571667,0.143066667,1,11,43.38888889
norwegian pop,231408.8679,0.19018497,0.591464841,0.640918556,0.07174475,0.187666254,-7.469485556,0.054333325,122.8862306,0.437088175,0,8,60.25214286
norwegian pop rap,211680,0.131,0.43,0.606,0,0.173,-5.115,0.0431,169.988,0.123,0,4,75
norwegian punk rock,158427,0.037,0.275,0.98,5.17E-06,0.0943,-0.866,0.11,185.024,0.455,1,9,55
norwegian rock,257550.5,0.020085,0.337,0.796,0.165002585,0.11065,-4.34,0.0729,156.5955,0.25585,1,9,57
norwegian singer-songwriter,285893.5,0.20491,0.51925,0.6675,0.17351975,0.20125,-7.39025,0.0357,134.83425,0.3506,1,10,55.75
norwegian space disco,512842,0.197,0.8055,0.783,0.805,0.469,-10.0685,0.0426,122.9925,0.9125,1,7,47
nottingham indie,245333.4111,0.292018667,0.516022222,0.483933333,0.089072947,0.118176667,-9.677366667,0.04295,120.1688,0.349082222,1,5,53.75555556
nouvelle chanson francaise,224933.2222,0.437688889,0.709222222,0.584333333,0.161678687,0.150233333,-10.47683333,0.049844444,121.9407222,0.720333333,1,4,47.77777778
nova canco,200289.9474,0.666515789,0.467526316,0.506315789,0,0.272663158,-7.690684211,0.0792,116.2459474,0.527157895,1,9,46.47368421
nova mpb,209335.0149,0.479146998,0.639916356,0.449891884,0.011995507,0.141364431,-11.89801511,0.064130145,120.3936992,0.553988613,1,2,45.26935818
novelty,181014.085,0.505167463,0.630662754,0.528649467,0.007612051,0.265090164,-10.98231308,0.186084346,122.9992231,0.721077357,1,9,26.66755747
nu age,216502,0.962666667,0.345333333,0.126333333,0.922,0.109333333,-19.66566667,0.035833333,140.286,0.119033333,1,0,49.33333333
nu disco,283625.6291,0.157889325,0.741931197,0.691554701,0.221261445,0.202821197,-7.442306838,0.05102688,115.7151269,0.645524786,1,7,54.2457265
nu gaze,263762.4067,0.209782052,0.464350897,0.67955751,0.388604784,0.191075963,-8.158110262,0.049627272,124.0476152,0.394900149,1,2,47.83893511
nu jazz,307638.8111,0.26497502,0.664788398,0.588182838,0.471930717,0.163679835,-9.796119305,0.07340392,115.42773,0.540435054,1,10,48.58908502
nu metal,240850.0489,0.050804083,0.483872479,0.852398168,0.093848116,0.211472277,-5.547744068,0.088012659,126.1545491,0.425590432,1,2,47.16871025
nu skool breaks,300169.2424,0.054216667,0.620787879,0.825606061,0.450906364,0.366642424,-7.158666667,0.094242424,115.2603939,0.361484848,1,10,49.51515152
nu-cumbia,259987.3161,0.145594422,0.661584759,0.681498744,0.194948393,0.195521233,-8.318151108,0.076742426,114.3073019,0.708964048,1,1,49.33317788
nu-metalcore,215845.7976,0.023993369,0.465619048,0.916964286,0.053470004,0.201733333,-4.205968254,0.106117857,134.5277976,0.327296429,1,11,52.82936508
nubian traditional,250146.5,0.829,0.6295,0.2005,0.035752045,0.09005,-17.5505,0.0903,91.1795,0.504,1,6,28.5
nueva cancion,236546.2669,0.627175246,0.548419102,0.387439127,0.01425069,0.189805481,-12.0473707,0.06691666,117.8657654,0.510129291,1,4,41.13585102
nueva ola chilena,213412.619,0.655348381,0.570361905,0.501466667,0.374490422,0.170322857,-10.4599619,0.039813333,125.7362286,0.657485714,1,0,38.37142857
nueva ola peruana,245146.5,0.5695,0.4685,0.6825,5.60E-07,0.152,-7.338,0.0686,123.547,0.6555,1,7,27
nuevo tango,179093.9048,0.93952381,0.457333333,0.400904762,0.780761905,0.192742857,-11.18461905,0.037304762,126.154619,0.595190476,0,6,1.238095238
nursery,138643.7136,0.733480879,0.67470989,0.338075458,0.001212265,0.126371795,-12.71932894,0.06603956,125.7610396,0.535900366,1,2,47.56556777
nwobhm,246923.7268,0.041213077,0.365232324,0.872432709,0.136247309,0.300597768,-6.59769085,0.084150563,132.0185963,0.395722664,1,9,36.9014714
nwothm,241348.3333,0.000685874,0.239666667,0.8705,0.048672405,0.275444444,-6.945388889,0.104022222,146.8298333,0.339544444,1,0,38.94444444
ny roots,254990,0.1101,0.677,0.58975,0.09789515,0.119825,-9.06525,0.062675,111.78325,0.8455,1,1,42.25
nyc pop,211988.2785,0.275695232,0.653020062,0.62058179,0.019337049,0.149214043,-7.233819444,0.093200231,110.6218333,0.480330247,1,6,58.91512346
